Text,Score,PairID
"ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਹੁਣ ਤੋਂ ਸਾਰੇ ਖਪਤਕਾਰਾਂ ਨੂੰ 300 ਯੂਨਿਟ ਬਿਜਲੀ ਪ੍ਰਤੀ ਮਹੀਨਾ ਮੁਫ਼ਤ ਮਿਲੇਗੀ, ਜਿਸ ਨਾਲ ਆਮ ਆਦਮੀ ਦੀਆਂ ਦਿੱਕਤਾਂ ਘਟਣਗੀਆਂ
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਇਸ ਦਾ ਮਤਲਬ ਲੋਕਾਂ ਨੂੰ ਹੁਣ ਤੋਂ ਬਿਜਲੀ ਮੁਫ਼ਤ ਮਿਲੇਗੀ ਕਿਉਂਕਿ ਉਨ੍ਹਾਂ ਦੇ ਬਿਜਲੀ ਦੇ ਬਿੱਲ ਹੁਣ ਜ਼ੀਰੋ ਆਉਣਗੇ",0.88,pan_test_00533
"ਕਾਬੁਲ : ਅਮਰੀਕੀ ਰਾਸ਼ਟਰਪਤੀ ਜੋ ਬਿਡੇਨ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਅਮਰੀਕਾ ਅਫ਼ਗਾਨਿਸਤਾਨ ਦੇ ਕਾਬੁਲ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਹੋਏ ਧਮਾਕੇ ਦੇ ਦੋਸ਼ੀਆਂ ਨੂੰ ਬਖਸ਼ੇਗਾ ਨਹੀਂ
ਕਾਬੁਲ : ਤਾਲਿਬਾਨ ਦੇ ਕਬਜ਼ੇ ਤੋਂ ਬਾਅਦ ਅਫ਼ਗਾਨਿਸਤਾਨ ਦੇ ਕਾਬੁਲ ਹਵਾਈ ਅੱਡੇ 'ਤੇ ਹਾਲਾਤ ਬਦ ਤੋਂ ਬਦਤਰ ਹੁੰਦੇ ਜਾ ਰਹੇ ਹਨ",0.69,pan_test_00051
"ਕਾਂਗਰਸ ਨੇ ਰਾਜ ਸਭਾ ਦੇ ਜਨਰਲ ਸਕੱਤਰ ਦੇ ਹੁਕਮਾਂ ਦੀ ਕਾਪੀ ਸਾਂਝੀ ਕਰਦੇ ਹੋਏ ਮੋਦੀ ਸਰਕਾਰ ਨੂੰ ਘੇਰਿਆ ਹੈ
ਰਾਜ ਸਭਾ ਦੇ ਸਕੱਤਰ ਜਨਰਲ ਦੇ ਨਵੇਂ ਹੁਕਮਾਂ ਅਨੁਸਾਰ ਹੁਣ ਸੰਸਦ ਮੈਂਬਰ ਇਸ ਥਾਂ ਦੀ ਵਰਤੋਂ ਕਿਸੇ ਧਰਨੇ ਜਾਂ ਹੜਤਾਲ ਲਈ ਨਹੀਂ ਕਰ ਸਕਦੇ",0.75,pan_test_00186
"ਇਸ ਤੋਂ ਇਲਾਵਾ ਉਨ੍ਹਾਂ ਮਠਿਆਈ ਵਿਕਰੇਤਾਵਾਂ ਨੂੰ ਵੀ ਹਦਾਇਤ ਕੀਤੀ ਕਿ ਮਠਿਆਈ ਦੇ ਡੱਬੇ ਦੀ ਪੈਕਿੰਗ ਦੌਰਾਨ ਪਲਾਸਟਿਕ ਦੀ ਵਰਤੋਂ ਨਾ ਕੀਤੀ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਥੋਕ ਅਤੇ ਪ੍ਰਚੂਨ ਵਿਕਰੇਤਾਵਾਂ ਨੂੰ ਤੁਰੰਤ ਸਿੰਗਲ ਯੂਜ਼ ਪਲਾਸਟਿਕ ਦੀ ਵਰਤੋਂ ਬੰਦ ਕਰਨ ਦੀ ਹਦਾਇਤ ਕੀਤੀ",0.86,pan_test_00259
"ਆਸ-ਪਾਸ ਰਹਿਣ ਵਾਲੇ ਲੋਕਾਂ ਵਲੋਂ ਰੌਲਾ ਪਾਉਣ ਤੋਂ ਬਾਅਦ ਚੋਰ ਪਿਸਤੌਲ ਨਾਲ ਹਵਾਈ ਫਾਇਰ ਕਰਦੇ ਹੋਏ ਫਰਾਰ ਹੋ ਗਏ
ਗੁਆਂਢੀ ਨਰਿੰਦਰ ਦੇ ਰੌਲਾ ਪਾਉਣ 'ਤੇ ਉਹ ਉਸਦੇ ਕੰਨ ਪਿਸਤੌਲ ਰੱਖ ਕੇ ਮੌਕਾ ਦੇਖ ਕੇ ਧਮਕੀਆਂ ਦਿੰਦੇ ਹੋਏ ਹਵਾਈ ਫਾਇਰ ਕਰਦੇ ਹੋਏ ਫਰਾਰ ਹੋ ਗਏ",0.19,pan_test_00575
"ਅੰਮ੍ਰਿਤਸਰ, ਜਲੰਧਰ ਅਤੇ ਲੁਧਿਆਣਾ ਤੋਂ ਛੋਲੇ ਭਟੂਰੇ ਦਾ ਸਵਾਦ ਬਿਲਕੁਲ ਅਨੋਖਾ ਹੈ
ਇਸ ਤੋਂ ਇਲਾਵਾ ਜਲੰਧਰ ਅਤੇ ਲੁਧਿਆਣਾ ਦੀਆਂ ਮੱਛੀਆਂ ਦਾ ਸਵਾਦ ਬਿਲਕੁਲ ਅਨੋਖਾ ਹੈ",0.28,pan_test_00171
"ਇਹ ਦਿਨ ਮਹਾਨ ਡਾਕਟਰ ਡਾ.ਬੀਸੀ ਰਾਏ ਭਾਵ ਡਾ. ਬਿਧਾਨ ਚੰਦਰ ਰਾਏ ਦੇ ਸਨਮਾਨ ਵਿਚ 1991 ਵਿਚ ਸ਼ੁਰੂ ਕੀਤਾ ਗਿਆ ਸੀ
ਕੈਂਪ ਦਾ ਉਦਘਾਟਨ ਸੁਤੰਤਰਤਾ ਸੈਨਾਨੀ ਅਤੇ ਸਿਆਸਤਦਾਨ ਡਾ. ਬਿਧਾਨ ਚੰਦਰ ਰਾਏ ਨੂੰ ਸ਼ਰਧਾਂਜਲੀ ਦੇ ਕੇ ਕੀਤਾ ਗਿਆ",0.56,pan_test_00229
"ਲੁੱਕ ਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਮੌਨੀ ਵ੍ਹਾਈਟ ਕਰਾਪ ਟਾਪ ਅਤੇ ਬਲੈਕ ਪੈਂਟ 'ਚ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ
ਲੁੱਕ ਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਜੇਹ ਨੀਲੇ ਰੰਗ ਦੇ ਆਊਟਫ਼ਿਟ 'ਚ ਨਜ਼ਰ ਆ ਰਿਹਾ ਹੈ",0.12,pan_dev_00011
"ਬੀਤੇ ਦਿਨ ਉਨ੍ਹਾਂ ਕੋਲ ਭਾਜਪਾ ਦੇ ਰਾਸ਼ਟਰੀ ਪ੍ਰਧਾਨ ਜੇਪੀ ਨੱਡਾ ਨੇ ਵੀ ਗੱਲ ਕੀਤੀ
ਇਸ ਸਬੰਧੀ ਭਾਜਪਾ ਦੇ ਕੌਮੀ ਪ੍ਰਧਾਨ ਜੇਪੀ ਨੱਡਾ ਨੇ ਸੁਖਬੀਰ ਬਾਦਲ ਨਾਲ ਗੱਲਬਾਤ ਕੀਤੀ",0.56,pan_test_00311
"ਮੀਟਿੰਗ ਦੌਰਾਨ ਵਧੀਕ ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ (ਵਿ) ਸ. ਗਗਨਦੀਪ ਸਿੰਘ ਵਿਰਕ ਅਤੇ ਜ਼ਿਲ੍ਹਾ ਵਿਕਾਸ ਅਤੇ ਪੰਚਾਇਤ ਅਫਸਰ ਸ. ਹਰਜਿੰਦਰ ਸਿੰਘ ਵੀ ਹਾਜ਼ਰ ਸਨ
ਉਧਰ ਅੱਜ ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਸ਼ਾਸਨ ਵਲੋਂ ਵਧੀਕ ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ (ਜਨਰਲ) ਸ੍ਰੀ ਅਮਰਜੀਤ ਬੈਂਸ ਨੇ ਸ੍ਰੀ ਸਿੱਧ ਬਾਬਾ ਸੋਢਲ ਮੰਦਿਰ ਪ੍ਰਬੰਧਕ ਕਮੇਟੀ ਦੇ ਅਹੁਦੇਦਾਰਾਂ ਨਾਲ ਮੀਟਿੰਗ ਕੀਤੀ",0.5,pan_test_00365
"ਤੇਜਿੰਦਰ ਸਿੰਘ ਖਾਲਸਾ, ਅਬੋਹਰ : ਸਥਾਨਕ ਰੋਟਰੀ ਕਲੱਬ ਅਬੋਹਰ ਸੈਂਟਰਲ ਵੱਲੋਂ ਅੱਜ ਅੰਤਰਰਾਸ਼ਟਰੀ ਡਾਕਟਰ ਦਿਵਸ ਉਤਸ਼ਾਹ ਨਾਲ ਮਨਾਇਆ
ਤੇਜਿੰਦਰ ਸਿੰਘ ਖਾਲਸਾ, ਅਬੋਹਰ : ਖੇਤੀਬਾੜੀ ਵਿਭਾਗ ਦੀ ਟੀਮ ਵੱਲੋਂ ਮੁੱਖ ਖੇਤੀਬਾੜੀ ਅਫ਼ਸਰ ਰੇਸ਼ਮ ਸਿੰਘ ਦੀ ਅਗਵਾਈ ਵਿਚ ਪਿੰਡ ਦੌਲਤਪੁਰਾ ਦਾ ਦੌਰਾ ਕੀਤਾ ਗਿਆ",0.28,pan_dev_00094
"ਕੇਰਲ 'ਚ ਵਿਦੇਸ਼ ਤੋਂ ਪਰਤੇ ਇਕ ਵਿਅਕਤੀ ਨੂੰ ਮੌਂਕੀਪਾਕਸ ਦੇ ਲੱਛਣ ਦਿਖਾਈ ਦੇਣ ਤੋਂ ਬਾਅਦ ਹਸਪਤਾਲ 'ਚ ਦਾਖ਼ਲ ਕਰਵਾਇਆ ਗਿਆ ਹੈ
ਜਾਰਜ ਨੇ ਕਿਹਾ ਕਿ ਵਿਅਕਤੀ ਨੂੰ ਮੌਂਕੀਪਾਕਸ ਦੇ ਲੱਛਣ ਦਿਖਾਈ ਦਿੱਤੇ ਸਨ ਅਤੇ ਉਹ ਵਿਦੇਸ਼ ਵਿੱਚ ਲਾਗ ਵਾਲੇ ਮਰੀਜ਼ ਦੇ ਨਜ਼ਦੀਕੀ ਸੰਪਰਕ ਵਿੱਚ ਸੀ",0.62,pan_dev_00099
"ਦੱਸ ਦੇਈਏ ਕਿ ਕੋਰੋਨਾ ਮਹਾਂਮਾਰੀ ਕਰਕੇ ਅਫਗਾਨਿਸਤਾਨ ਤੋਂ ਲਿਆਂਦੇ ਗਏ ਲੋਕਾਂ ਲਈ 14 ਦਿਨਾਂ ਲਈ ਕੁਆਰੰਟੀਨ ਲਾਜ਼ਮੀ ਕੀਤਾ ਗਿਆ ਹੈ
ਅਜਿਹੀ ਸਥਿਤੀ ਵਿੱਚ, ਅਫਗਾਨਿਸਤਾਨ ਤੋਂ ਲਿਆਂਦੇ ਗਏ 81 ਲੋਕਾਂ ਦੇ ਪਹਿਲੇ ਸਮੂਹ ਨੂੰ 14 ਦਿਨਾਂ ਲਈ ਅਲੱਗ ਰੱਖਿਆ ਜਾਵੇਗਾ",0.44,pan_test_00074
"ਖੱਟਰ ਸਰਕਾਰ ਦੀ ਘਬਰਾਹਟ ਕਈ ਤਰੀਕਿਆਂ ਨਾਲ ਜ਼ਾਹਰ ਹੈ, ਇੱਥੋਂ ਤੱਕ ਕਿ ਰਾਜ ਵਿੱਚ ਕਿਸਾਨਾਂ ਦੇ ਅੰਦੋਲਨ ਨੂੰ ਤੇਜ਼ੀ ਮਿਲ ਰਹੀ ਹੈ
ਜਿਵੇਂ -ਜਿਵੇਂ ਰਾਜ ਵਿੱਚ ਕਿਸਾਨਾਂ ਦਾ ਅੰਦੋਲਨ ਮਜ਼ਬੂਤ ​​ਹੁੰਦਾ ਜਾ ਰਿਹਾ ਹੈ, ਯੋਗੀ ਆਦਿਤਿਆਨਾਥ ਸਰਕਾਰ ਹੋਰ ਘਬਰਾ ਰਹੀ ਹੈ",0.69,pan_test_00091
"ਇਸ ਮੌਕੇ ਸੈਨਟਰੀ ਇੰਸਪੈਕਟਰ ਸੁਖਪਾਲ ਸਿੰਘ, ਗੁਰਸੇਵਕ ਸਿੰਘ, ਸੁਰੇਸ਼ ਕੁਮਾਰ ਅਤੇ ਥੋਕ ਦੇ ਵਪਾਰੀ ਆਦਿ ਹਾਜ਼ਰ ਸਨ
ਇਸ ਮੌਕੇ ਜਰਨੈਲ ਸਿੰਘ ਜੈਲੀ, ਗੁਰਪ੍ਰਰੀਤ ਸਿੰਘ, ਜਗਸੀਰ ਸਿੰਘ ਮਾਸਟਰ ਬਾਵਾ ਸਿੰਘ, ਸਤਿਗੁਰ ਸਿੰਘ ਛਾਜਲੀ, ਕਰਮਜੀਤ ਸਿੰਘ, ਗੋਰਾ ਸਿੰਘ ਆਦਿ ਹਾਜ਼ਰ ਸਨ",0.44,pan_test_00438
"ਪ੍ਰਦੀਪ ਭਨੋਟ, ਨਵਾਂਸ਼ਹਿਰ : ਪੰਜਾਬ ਸਕੂਲ ਸਿੱਖਿਆ ਬੋਰਡ ਵੱਲੋਂ ਐਲਾਨੇ 12ਵੀਂ ਦੇ ਨਤੀਜੇ ਦੌਰਾਨ ਦੋਆਬਾ ਆਰੀਆ ਸੀਨੀਅਰ ਸੈਕੰਡਰੀ ਸਕੂਲ ਨਵਾਂਸ਼ਹਿਰ ਦਾ ਨਤੀਜਾ ਸ਼ਾਨਦਾਰ ਰਿਹਾ
ਪੱਤਰ ਪੇ੍ਰਰਕ, ਤਰਨਤਾਰਨ : ਐੱਸਡੀ ਸੀਨੀਅਰ ਸੈਕੰਡਰੀ ਸਕੂਲ ਤਰਨਤਾਰਨ ਦੀ 12ਵੀਂ ਦੇ ਆਰਟਸ ਤੇ ਸਾਇੰਸ ਗਰੁੱਪ ਦਾ ਨਤੀਜਾ ਸੌ ਫੀਸਦੀ ਰਿਹਾ ਹੈ",0.5,pan_test_00058
"ਇਸ ਮੌਕੇ ਹੋਰਨਾਂ ਤੋਂ ਇਲਾਵਾ ਮੀਟਿੰਗ ਵਿੱਚ ਸਿਹਤ ਵਿਭਾਗ ਅਤੇ ਲੋਕ ਨਿਰਮਾਣ ਵਿਭਾਗ ਦੇ ਵੱਖ ਵੱਖ ਅਧਿਕਾਰੀ ਮੌਜੂਦ ਸਨ
ਇਸ ਮੌਕੇ ਵੱਖ ਵੱਖ ਬੈਂਕਾਂ ਦੇ ਮੈਨੇਜਰਾਂ ਤੋਂ ਇਲਾਵਾ ਹੋਰ ਵਿਭਾਗਾਂ ਅਧਿਕਾਰੀ ਵੀ ਮੌਜੂਦ ਸਨ",0.5,pan_test_00256
"ਭਗਵੰਤ ਮਾਨ ਨੇ ਲੋਕਾਂ ਨੂੰ ਭਰੋਸਾ ਦਿੱਤਾ ਕਿ ਸੂਬਾ ਸਰਕਾਰ ਸੂਬੇ ਦੀ ਤਰੱਕੀ ਤੇ ਲੋਕਾਂ ਦੀ ਖ਼ੁਸ਼ਹਾਲੀ ਲਈ ਦ੍ਰਿੜ੍ਹ ਸੰਕਲਪ ਹੈ
ਭਗਵੰਤ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ ਸੂਬਾ ਸਰਕਾਰ ਪੰਜਾਬ ਦੀ ਤਰੱਕੀ ਅਤੇ ਇੱਥੋਂ ਦੇ ਲੋਕਾਂ ਦੀਆਂ ਖੁਸ਼ੀਆਂ ਨੂੰ ਯਕੀਨੀ ਬਣਾਉਣ ਲਈ ਅਣਥੱਕ ਮਿਹਨਤ ਕਰ ਰਹੀ ਹੈ",0.88,pan_test_00150
"ਕੇਂਦਰੀ ਰਾਜ ਮੰਤਰੀ ਸੋਮ ਪ੍ਰਕਾਸ਼ ਦੇ ਮੁਹਾਲੀ ਸਥਿਤ ਘਰ ਧਮਕੀ ਭਰੀ ਚਿੱਠੀ ਪਹੁੰਚੀ ਹੈ
ਸੂਤਰਾਂ ਅਨੁਸਾਰ ਇਸ ਘਟਨਾਕ੍ਰਮ ਤੋਂ ਬਾਅਦ ਫਗਵਾੜਾ ਸਥਿਤ ਕੇਂਦਰੀ ਰਾਜ ਮੰਤਰੀ ਦੇ ਘਰ ਦੇ ਆਲੇ-ਦੁਆਲੇ ਪੁਲਿਸ ਵੱਲੋਂ ਸਖ਼ਤ ਸੁਰੱਖਿਆ ਪ੍ਰਬੰਧ ਕੀਤੇ ਜਾ ਰਹੇ ਹਨ",0.86,pan_test_00034
"ਬਰਨਾਲਾ, ਮਾਨਸਾ ਅਤੇ ਸੰਗਰੂਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਜੂਨ ਵਿੱਚ ਸਭ ਤੋਂ ਘੱਟ ਮੀਂਹ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ
ਪਿਛਲੇ 11 ਸਾਲਾਂ ਦੀ ਗੱਲ ਕਰੀਏ ਤਾਂ ਸਾਲ 2012 ਵਿੱਚ ਸਭ ਤੋਂ ਘੱਟ 10 ਮਿਲੀਮੀਟਰ ਮੀਂਹ ਦਰਜ ਕੀਤਾ ਗਿਆ ਸੀ",0.62,pan_test_00276
"ਦੋਪਹੀਆ ਵਾਹਨ ਚਾਲਕਾਂ ਨੂੰ ਪਾਣੀ 'ਚੋਂ ਲੰਘਣ ਲਈ ਕਾਫੀ ਮੁਸ਼ਕਲਾਂ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪਿਆ
ਇਸ ਤੋਂ ਇਲਾਵਾ ਪਾਣੀ ਖੜ੍ਹਾ ਹੌਣ ਕਾਰਨ ਵਾਹਨ ਚਾਲਕਾਂ ਨੂੰ ਕਾਫੀ ਪਰੇਸ਼ਾਨੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ ਪੈਂਦਾ ਹੈ",0.44,pan_test_00071
"ਧਿਆਨਯੋਗ ਹੈ ਕਿ ਮੰਦਿਰਾ ਬੇਦੀ ਨੇ ਵੈਲੇਨਟਾਈਨ ਡੇਅ ਦੇ ਮੌਕੇ 'ਤੇ 14 ਫਰਵਰੀ 1999 ਨੂੰ ਮਰਹੂਮ ਅਦਾਕਾਰ/ਨਿਰਦੇਸ਼ਕ ਅਤੇ ਨਿਰਮਾਤਾ ਰਾਜ ਕੌਸ਼ਲ ਨਾਲ ਵਿਆਹ ਕੀਤਾ ਸੀ
ਅੱਜ ਇੱਕ ਦਮਦਾਰ ਅਤੇ ਕਾਮਯਾਬ ਔਰਤ ਵਜੋਂ ਜਾਣੀ ਜਾਂਦੀ ਅਦਾਕਾਰਾ ਮੰਦਿਰਾ ਬੇਦੀ ਦੇ ਮਰਹੂਮ ਪਤੀ ਰਾਜ ਕੌਸ਼ਲ ਦੀ ਪਹਿਲੀ ਬਰਸੀ ਹੈ",0.44,pan_test_00200
"ਇਸ ਤੋਂ ਬਾਅਦ ਪੰਜਾਬ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਵਿੱਚ ਉਨ੍ਹਾਂ ਨੂੰ ਸਿਰਫ਼ 3 ਸੀਟਾਂ ਮਿਲੀਆਂ
ਉਨ੍ਹਾਂ ਨੇ ਪੰਜਾਬ ਲੋਕ ਕਾਂਗਰਸ ਪਾਰਟੀ ਦੇ ਨਾਂ ਹੇਠ ਪੰਜਾਬ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਲੜੀਆਂ ਸਨ",0.31,pan_dev_00069
"ਸ਼ੱਕ ਪੈਣ 'ਤੇ ਪੁਲਿਸ ਪਾਰਟੀ ਨੇ ਉਸ ਨੂੰ ਰੋਕ ਕੇ ਜਦ ਐਕਟਿਵਾ ਦੀ ਤਲਾਸ਼ੀ ਲਈ ਤਾਂ ਉਸ 'ਚੋਂ 300 ਪਾਬੰਦੀਸ਼ੁਦਾ ਗੋਲੀਆਂ ਬਰਾਮਦ ਹੋਈਆਂ
ਪੁਲਿਸ ਪਾਰਟੀ ਵੱਲੋਂ ਦੋਸ਼ੀ 'ਤੇ ਛਾਪੇਮਾਰੀ ਕਰਕੇ ਕਾਬੂ ਕੀਤਾ ਗਿਆ ਤੇ ਤਲਾਸ਼ੀ ਦੌਰਾਨ ਇਸ ਕੋਲੋਂ 23 ਗ੍ਰਾਮ ਹੈਰੋਇਨ ਬਰਾਮਦ ਹੋਈ",0.62,pan_test_00591
"ਬਾਲੀਵੁੱਡ ਫਿਲਮਾਂ 'ਚ ਕਈ ਅਜਿਹੇ ਅਭਿਨੇਤਾ ਅਤੇ ਅਭਿਨੇਤਰੀਆਂ ਹਨ, ਜਿਨ੍ਹਾਂ ਨੇ ਪਰਦੇ 'ਤੇ ਡਾਕਟਰਾਂ ਦੀ ਭੂਮਿਕਾ ਨਿਭਾਈ ਹੈ
ਅਜਿਹੇ ਦੌਰ 'ਚ ਜਦੋਂ ਛੋਟੇ-ਛੋਟੇ ਸਿਤਾਰੇ ਵੀ ਬਾਲੀਵੁੱਡ ਦੀਆਂ ਫਿਲਮਾਂ 'ਤੇ ਨਜ਼ਰ ਰੱਖਦੇ ਹਨ ਤਾਂ ਹਰਨਾਜ਼ ਬਾਲੀਵੁੱਡ ਵੱਲ ਰੁੱਖ ਕਿਉਂ ਨਹੀਂ ਕਰ ਰਹੀ ਹੈ",0.29,pan_test_00593
"ਪੱਤਰ ਪੇ੍ਰਰਕ, ਤਲਵੰਡੀ ਭਾਈ (ਫਿਰੋਜ਼ਪੁਰ) : ਭਾਰਤੀ ਕਿਸਾਨ ਯੂਨੀਅਨ (ਲੱਖੋਵਾਲ) ਦੀ ਇਕੱਤਰਤਾ ਜਥੇਬੰਦੀ ਦੇ ਦਫਤਰ ਵਿਖੇ ਬਲਾਕ ਪ੍ਰਧਾਨ ਬਲਦੇਵ ਸਿੰਘ ਸਰਾਂ ਦੀ ਪ੍ਰਧਾਨਗੀ ਹੇਠ ਹੋਈ
ਭਾਰਤੀ ਕਿਸਾਨ ਯੂਨੀਅਨ ਦੁਆਬਾ ਦੇ ਪ੍ਰਧਾਨ ਮਨਜੀਤ ਸਿੰਘ ਰਾਏ ਨੇ ਕਿਹਾ ਕਿ ਕਿਸਾਨ ਉਨ੍ਹਾਂ ਨੂੰ ਨਹੀਂ ਰੋਕਣਗੇ",0.69,pan_test_00042
"ਸੁਪਰੀਮ ਕੋਰਟ ਨੇ ਕਿਹਾ ਕਿ ਉਸ ਨੂੰ ਟੀਵੀ 'ਤੇ ਆ ਕੇ ਇਸ ਮਾਮਲੇ 'ਚ ਦੇਸ਼ ਤੋਂ ਮੁਆਫੀ ਮੰਗਣੀ ਚਾਹੀਦੀ ਹੈ
ਸੁਪਰੀਮ ਕੋਰਟ ਨੇ ਕਿਹਾ ਕਿ ਤੁਹਾਨੂੰ ਟੀਵੀ 'ਤੇ ਜਾ ਕੇ ਮੁਆਫੀ ਮੰਗਣੀ ਚਾਹੀਦੀ ਹੈ",0.38,pan_test_00147
"ਰਾਸ਼ਟਰਪਤੀ ਚੋਣ ਵਿੱਚ ਅਕਾਲੀ ਦਲ ਵੱਲੋਂ ਭਾਜਪਾ ਦਾ ਸਮਰਥਨ ਕਰਨ ਤੋਂ ਬਾਅਦ ਵਿਰੋਧੀਆਂ ਵੱਲੋਂ ਅਕਾਲੀ ਦਲ ਨੂੰ ਘੇਰਿਆ ਜਾ ਰਿਹਾ ਹੈ
ਇਸ ਸਬੰਧੀ ਪਾਰਟੀ ਪ੍ਰਧਾਨ ਸੁਖਬੀਰ ਬਾਦਲ ਨੇ ਕੋਰ ਕਮੇਟੀ ਦੀ ਮੀਟਿੰਗ ਤੋਂ ਬਾਅਦ ਐਲਾਨ ਕੀਤਾ ਕੀ ਅਕਾਲੀ ਦਲ ਰਾਸ਼ਟਰਪਤੀ ਚੋਣ ਵਿੱਚ ਭਾਜਪਾ ਦਾ ਸਮਰਥਨ ਕਰੇਗਾ",0.69,pan_test_00133
"ਮਹਾਨ ਵੈਦ ਡਾ: ਬਿਧਾਨ ਚੰਦਰ ਰਾਏ ਦਾ ਜਨਮ 1 ਜੁਲਾਈ 1882 ਨੂੰ ਹੋਇਆ ਸੀ ਅਤੇ 1 ਜੁਲਾਈ 1962 ਨੂੰ ਡਾ.ਬਿਧਾਨ ਦੀ ਮੌਤ ਹੋ ਗਈ ਸੀ
ਦਰਅਸਲ 1 ਜੁਲਾਈ ਨੂੰ ਮਹਾਨ ਭਾਰਤੀ ਡਾਕਟਰ ਬਿਧਾਨ ਚੰਦਰ ਰਾਏ ਦਾ ਜਨਮ ਹੋਇਆ ਸੀ",0.69,pan_dev_00109
"ਬਿਨਾਂ ਬਿਸਤਰੇ ਵਾਲੇ ਬੱਚੇ ਦਾ ਕਿਰਾਇਆ 22,055 ਰੁਪਏ ਪ੍ਰਤੀ ਵਿਅਕਤੀ ਹੈ
ਇਸ ਤੋਂ ਇਲਾਵਾ 2 ਤੋਂ 4 ਸਾਲ ਤੱਕ ਬਿਨਾਂ ਬੈੱਡ ਵਾਲੇ ਬੱਚੇ ਦਾ ਕਿਰਾਇਆ 15,680 ਰੁਪਏ ਪ੍ਰਤੀ ਵਿਅਕਤੀ ਹੈ",0.21,pan_test_00356
"ਨੂਪੁਰ ਸ਼ਰਮਾ ਨੂੰ ਪੈਗੰਬਰ ਮੁਹੰਮਦ 'ਤੇ ਟਿੱਪਣੀ ਦੇ ਮਾਮਲੇ 'ਚ ਕੋਲਕਾਤਾ ਪੁਲਿਸ ਨੇ ਤਲਬ ਕੀਤਾ ਸੀ
ਨੂਪੁਰ ਸ਼ਰਮਾ ਨੂੰ ਕੋਲਕਾਤਾ ਪੁਲਸ ਨੇ ਪੈਗੰਬਰ 'ਤੇ ਵਿਵਾਦਿਤ ਟਿੱਪਣੀ ਦੇ ਮਾਮਲੇ 'ਚ 20 ਜੂਨ ਨੂੰ ਨਰਕੇਲਡੰਗਾ ਪੁਲਸ ਸਟੇਸ਼ਨ 'ਚ ਪੇਸ਼ ਹੋਣ ਲਈ ਕਿਹਾ ਸੀ",0.69,pan_test_00223
"ਇਸ ਮੌਕੇ ਸਤਿੰਦਰ ਸਿੰਘ, ਬੂਟਾ ਸਿੰਘ ਅਤੇ ਇਲਾਕੇ ਦੇ ਪਤਵੰਤੇ ਆਦਿ ਹਾਜ਼ਰ ਸਨ
ਇਸ ਮੌਕੇ ਨਗਰ ਨਿਗਮ ਮੇਅਰ ਸਰਬਜੀਤ ਕੌਰ, ਕਰਨਲ ਗੁਰਸੇਵਕ ਸਿੰਘ, ਕੇਐੱਲ ਅਗਰਵਾਲ ਤੇ ਸਤਨਾਮ ਸਿੰਘ ਸੰਧੂ ਵਿਸ਼ੇਸ਼ ਤੌਰ 'ਤੇ ਹਾਜ਼ਰ ਸਨ",0.44,pan_test_00199
"ਲਗਾਤਾਰ ਦੂਜੇ ਦਿਨ ਕੋਰੋਨਾ ਦੇ 20 ਹਜ਼ਾਰ ਤੋਂ ਵੱਧ ਮਾਮਲੇ ਸਾਹਮਣੇ ਆਏ ਹਨ
ਦੱਸ ਦੇਈਏ ਕਿ ਕੱਲ੍ਹ ਵੀ ਦੇਸ਼ ਵਿੱਚ ਕੋਰੋਨਾ ਦੇ 20 ਹਜ਼ਾਰ ਤੋਂ ਵੱਧ ਮਾਮਲੇ ਦਰਜ ਕੀਤੇ ਗਏ ਸਨ",0.38,pan_test_00630
