Text,Score,PairID
"ਸੋਨੇ 'ਤੇ ਦਰਾਮਦ ਡਿਊਟੀ ਵਧਾ ਦਿੱਤੀ ਗਈ ਹੈ ਕੇਂਦਰ ਸਰਕਾਰ ਨੇ ਸੋਨੇ 'ਤੇ ਦਰਾਮਦ ਡਿਊਟੀ ਪੰਜ ਫੀਸਦੀ ਵਧਾ ਦਿੱਤੀ ਹੈ
ਦਰਾਮਦ ਡਿਊਟੀ 7.5 ਫੀਸਦੀ ਤੋਂ ਵਧਾ ਕੇ 12.5 ਫੀਸਦੀ ਕਰ ਦਿੱਤੀ ਗਈ ਹੈ",0.62,pan_test_00402
"ਸੂਬੇ ਵਿੱਚ ਹੁਣ ਤੱਕ 99 ਲੋਕ, 181 ਪਸ਼ੂਆਂ ਦੀ ਮੌਤ ਹੋ ਚੁੱਕੀ ਹੈ
ਸ਼ਹਿਰ ਵਿੱਚ ਹੁਣ ਤੱਕ ਕੁੱਲ 1165 ਲੋਕਾਂ ਦੀ ਕੋਰੋਨਾ ਕਾਰਨ ਮੌਤ ਹੋ ਚੁੱਕੀ ਹੈ",0.33,pan_dev_00085
"ਉਪਰੋਕਤ ਸਿਵਲ ਅਪੀਲ ਵਿੱਚ ਪਟੀਸ਼ਨਕਰਤਾ ਦੀ ਪਟੀਸ਼ਨ ਦੇ ਸਨਮਾਨ ਵਿੱਚ ਚੋਣ ਕਮਿਸ਼ਨ ਨੇ ਜਵਾਬ ਦਿੱਤਾ ਕਿ ਉਨ੍ਹਾਂ ਨੂੰ ਆਜ਼ਾਦ, ਸਾਫ਼ ਅਤੇ ਪਾਰਦਰਸ਼ੀ ਚੋਣਾਂ ਕਰਾਉਣ ਲਈ ਵੀਵੀਪੀਏਟੀ ਮਸ਼ੀਨਾਂ ਦੀ ਸ਼ੁਰੂਆਤ ਕਰਨ ਵਿੱਚ ਕੋਈ ਇਤਰਾਜ਼ ਨਹੀਂ ਹੈ।
ਉਪਰੋਕਤ ਸਿਵਲ ਅਪੀਲ ਵਿੱਚ ਪਟੀਸ਼ਨਕਰਤਾ ਦੀ ਪਟੀਸ਼ਨ ਦੇ ਸਨਮਾਨ ਵਿੱਚ ਚੋਣ ਕਮਿਸ਼ਨ ਨੇ ਜਵਾਬ ਦਿੱਤਾ ਕਿ ਉਨ੍ਹਾਂ ਨੂੰ ਆਜ਼ਾਦ, ਸਾਫ਼ ਅਤੇ ਪਾਰਦਰਸ਼ੀ ਚੋਣਾਂ ਕਰਾਉਣ ਲਈ ਵੀਵੀਪੀਏਟੀ ਮਸ਼ੀਨਾਂ ਦੀ ਸ਼ੁਰੂਆਤ ਕਰਨ ਵਿੱਚ ਕੋਈ ਇਤਰਾਜ਼ ਨਹੀਂ ਹੈ।",1.0,PAN-aug-371
"ਖਾਸ ਤੌਰ 'ਤੇ 2024 'ਚ ਹੋਣ ਵਾਲੀਆਂ ਲੋਕ ਸਭਾ ਚੋਣਾਂ ਦੇ ਮੱਦੇਨਜ਼ਰ ਭਾਜਪਾ ਪੰਜਾਬ ਦੀਆਂ 13 ਸੀਟਾਂ 'ਤੇ ਵੀ ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰ ਰਹੀ ਹੈ
ਚੰਡੀਗੜ੍ਹ : ਅਗਲੇ ਸਾਲ ਹੋਣ ਵਾਲੀਆਂ 2022 ਦੀਆਂ ਪੰਜਾਬ ਵਿਧਾਨ ਸਭਾ ਚੋਣਾਂ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ ਕਾਂਗਰਸ ਵਿੱਚ ਕਲੇਸ਼ ਖ਼ਤਮ ਹੋਣ ਦਾ ਨਾਂ ਨਹੀਂ ਲੈ ਰਿਹਾ",0.62,pan_test_00536
"ਉਨ੍ਹਾਂ ਦੇ ਅਕਾਲਚਲਾਣੇ ਨਾਲ ਦੁਖੀ ਹਾਂ।
ਉਨ੍ਹਾਂ ਦੇ ਅਕਾਲਚਲਾਣੇ ਨਾਲ ਦੁਖੀ ਹਾਂ।",1.0,PAN-aug-411
"ਉਨ੍ਹਾਂ ਐਸ.ਡੀ.ਐਮਜ਼ ਨੂੰ ਹਦਾਇਤ ਜਾਰੀ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਰਿਕਵਰੀ ਅਤੇ ਵਸੂਲੀ ਕੇਸਾਂ ਦਾ 15 ਦਿਨਾਂ ਬਾਅਦ ਰੀਵਿਊ ਕੀਤਾ ਜਾਵੇ
ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਬੰਧਕੀ ਕੰਪਲੈਕਸ ਵਿਖੇ ਪੋਲੀਥੀਨ ਦੇ ਨਾਲ-ਨਾਲ ਪਲਾਸਟਿਕ ਦੀਆਂ ਬੋਤਲਾਂ ਦੀ ਵਰਤੋਂ ਨਾ ਕਰਨ ਸਬੰਧੀ ਵੀ ਵਿਭਾਗਾਂ ਨੂੰ ਹਦਾਇਤ ਜਾਰੀ ਕੀਤੀ ਜਾਵੇ",0.56,pan_test_00253
"ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ ਨੇ ਕਿਹਾ ਕਿ ਅਜਿਹੇ ਹੁੱਲੜਬਾਜ਼ਾਂ ਨੂੰ ਬਿਲਕੁਲ ਬਰਦਾਸ਼ਤ ਨਹੀਂ ਕੀਤਾ ਜਾਵੇਗਾ ਅਤੇ ਅਜਿਹੇ ਅਨਸਰਾਂ ਖਿਲਾਫ ਸਖਤ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾਵੇਗੀ
ਭਗਵੰਤ ਮਾਨ ਨੇ ਸਦਨ ਨੂੰ ਭਰੋਸਾ ਦਿਵਾਇਆ ਕਿ ਕਿਸੇ ਵੀ ਦੋਸ਼ੀ ਨੂੰ ਬਖਸ਼ਿਆ ਨਹੀਂ ਜਾਵੇਗਾ ਅਤੇ ਉਨ੍ਹਾਂ ਖਿਲਾਫ ਸਖਤ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾਵੇਗੀ",0.57,pan_dev_00034
"ਦੂਜੀ ਪਾਰੀ ਵਿਚ ਉਨ੍ਹਾਂ ਨੇ 72 ਗੇਂਦਾਂ ਵਿਚ 60 ਦੌੜਾਂ ਬਣਾਈਆਂ
ਪਹਿਲੀ ਪਾਰੀ ਵਿਚ ਉਨ੍ਹਾਂ ਨੇ 36 ਗੇਂਦਾਂ ਵਿਚ 57 ਦੌੜਾਂ ਬਣਾਈਆਂ ਜਿਸ ਨਾਲ ਭਾਰਤ ਨੂੰ 191 ਦੌੜਾਂ ਦਾ ਸਕੋਰ ਬਣਾਉਣ ਵਿਚ ਮਦਦ ਮਿਲੀ",0.31,pan_test_00194
"ਭਾਰਤ ਖੁੱਲ੍ਹੇ ਅਤੇ ਸਥਿਰ ਅੰਤਰਰਾਸ਼ਟਰੀ ਵਪਾਰ ਸਾਮਰਾਜ ਦਾ ਸਮਰਥਨ ਕਰਦਾ ਹੈ।
ਭਾਰਤ ਖੁੱਲ੍ਹੇ ਅਤੇ ਸਥਿਰ ਅੰਤਰਰਾਸ਼ਟਰੀ ਵਪਾਰ ਸਾਮਰਾਜ ਦਾ ਸਮਰਥਨ ਕਰਦਾ ਹੈ।",1.0,PAN-aug-248
"ਭਰਾਵੋ ਅਤੇ ਭੈਣੋਂ, ਤੁਸੀਂ ਜਾਣ ਕੇ ਹੈਰਾਨ ਰਹਿ ਜਾਓਗੇ ਕਿ ਦੇਸ਼ ਵਿੱਚ ਰੋਜ਼ਗਾਰ ਦੀ ਬਦਲਣ ਵਾਲੀ ਮੁਦਰਾ ਯੋਜਨਾ ਦੇ ਲਗਭਗ 60%ਲਾਭਪਾਤਰੀ ਦਲਿਤ-ਪਿਛੜੇ ਅਤੇ ਆਦਿਵਾਸੀ ਹੀ ਹਨ ।
ਭਰਾਵੋ ਅਤੇ ਭੈਣੋਂ, ਤੁਸੀਂ ਜਾਣ ਕੇ ਹੈਰਾਨ ਰਹਿ ਜਾਓਗੇ ਕਿ ਦੇਸ਼ ਵਿੱਚ ਰੋਜ਼ਗਾਰ ਦੀ ਬਦਲਣ ਵਾਲੀ ਮੁਦਰਾ ਯੋਜਨਾ ਦੇ ਲਗਭਗ 60%ਲਾਭਪਾਤਰੀ ਦਲਿਤ-ਪਿਛੜੇ ਅਤੇ ਆਦਿਵਾਸੀ ਹੀ ਹਨ ।",1.0,PAN-aug-224
"ਰਾਤ ਕਰੀਬ 10.45 ਵਜੇ ਪਾਕਿਸਤਾਨੀ ਬੱਚੇ ਨੂੰ ਸਦਭਾਵਨਾ ਅਤੇ ਇਨਸਾਨੀਅਤ ਦੇ ਆਧਾਰ 'ਤੇ ਪਾਕਿਸਤਾਨ ਰੇਂਜਰਾਂ ਦੇ ਹਵਾਲੇ ਕਰ ਦਿੱਤਾ ਗਿਆ
ਬੀਐਸਐਫ ਨੇ ਦੱਸਿਆ ਕਿ ਇਸ ਬੱਚੇ ਨੂੰ ਸਦਭਾਵਨਾ ਅਤੇ ਮਨੁੱਖੀ ਆਧਾਰ 'ਤੇ ਪਾਕਿਸਤਾਨੀ ਰੇਂਜਰਾਂ ਦੇ ਹਵਾਲੇ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ",1.0,pan_dev_00198
"ਦਰਅਸਲ ਵੀਰਵਾਰ ਨੂੰ ਭਾਰਤੀ ਸਰਾਫਾ ਬਾਜ਼ਾਰ 'ਚ ਸੋਨੇ ਅਤੇ ਚਾਂਦੀ ਦੀਆਂ ਕੀਮਤਾਂ 'ਚ ਗਿਰਾਵਟ ਦਰਜ ਕੀਤੀ ਗਈ ਹੈ
ਤਾਜ਼ਾ ਸੋਨੇ ਦੀ ਕੀਮਤ ਭਾਰਤੀ ਸਰਾਫਾ ਬਾਜ਼ਾਰ 'ਚ ਵੀਰਵਾਰ ਨੂੰ ਦਸ ਗ੍ਰਾਮ ਸੋਨਾ 50,314 ਰੁਪਏ ਚੱਲ ਰਿਹਾ ਸੀ",0.71,pan_test_00059
"ਰਾਹੁਲ ਨੇ ਹਾਲ ਹੀ 'ਚ ਟਵਿਟਰ 'ਤੇ ਸਰਜਰੀ ਤੋਂ ਬਾਅਦ ਦੀ ਤਸਵੀਰ ਪੋਸਟ ਕੀਤੀ ਹੈ
ਰਾਹੁਲ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਤਸਵੀਰ ਦੇ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਪੋਸਟ 'ਚ ਲਿਖਿਆ, 'ਮੈਂ ਠੀਕ ਹੋ ਰਿਹਾ ਹਾਂ",0.44,pan_test_00127
"ਜਲਾਲਾਬਾਦ:  ਸਾਬਕਾ ਕੈਬਨਿਟ ਮੰਤਰੀ ਬੀਬੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਵੱਲੋਂ ਸ਼ੁਰੂ ਕੀਤੀ ਨੰਨ੍ਹੀ ਛਾਂ ਮੁਹਿੰਮ ਨੂੰ ਅੱਜ ਪੂਰੇ 13 ਸਾਲ ਹੋ ਚੁੱਕੇ ਹਨ
ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਭਗਵੰਤ ਮਾਨ ਦੀ ਸਰਕਾਰ ਵੱਲੋਂ ਕੈਬਨਿਟ ਮੰਤਰੀਆਂ ਨੂੰ ਅਲਾਟ ਕੀਤੀਆਂ ਗੱਡੀਆਂ ਲਈ ਪੈਟਰੋ ਕਾਰਡ/ਫ਼ਲੀਟ ਕਾਰਡ ਦੀ ਸਹੂਲਤ ਸ਼ੁਰੂ ਕੀਤੀ ਗਈ ਹੈ",0.5,pan_dev_00012
"ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਵੀਰਵਾਰ ਨੂੰ ਰਾਜਪਾਲ ਨਾਲ ਮੁਲਾਕਾਤ ਕਰਨਗੇ ਅਤੇ ਸੱਤਾ ਦਾ ਦਾਅਵਾ ਕਰਨਗੇ
ਏਕਨਾਥ ਸ਼ਿੰਦੇ ਅਤੇ ਭਾਜਪਾ ਨੇਤਾ ਦੇਵੇਂਦਰ ਫੜਨਵੀਸ ਨੇ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਰਾਜਪਾਲ ਭਗਤ ਸਿੰਘ ਕੋਸ਼ਿਆਰੀ ਨਾਲ ਮੁਲਾਕਾਤ ਕੀਤੀ ਅਤੇ ਸਰਕਾਰ ਬਣਾਉਣ ਦਾ ਦਾਅਵਾ ਪੇਸ਼ ਕੀਤਾ",0.69,pan_dev_00029
"ਪਟਿਆਲਾ:  ਪੰਜਾਬ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਦੇ ਆਪਣੇ ਸ਼ਾਹੀ ਸ਼ਹਿਰ ਵਿਚ ਅਧਿਆਪਕਾਂ ਦਾ ਸੰਘਰਸ਼ ਲਗਾਤਾਰ ਜਾਰੀ ਹੈ
ਮੰਗਲਵਾਰ ਦੁਪਹਿਰ 3 ਵਜੇ ਦੇ ਕਰੀਬ ਕਿਸਾਨਾਂ ਦੀ ਚੰਡੀਗੜ੍ਹ 'ਚ ਮੁੱਖ ਮੰਤਰੀ ਦੀ ਸਰਕਾਰੀ ਰਿਹਾਇਸ਼ ਵਿਖੇ ਕੈਪਟਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਨਾਲ ਮੀਟਿੰਗ ਹੋਵੇਗੀ",0.5,pan_test_00408
"ਮੈਂ ਦੇਸ਼ਵਾਸ਼ੀਆਂ ਨੂੰ ‘Sandesh to Soldiers’ ਇੱਕ ਅਭਿਆਨ ਲਈ ਸੱਦਾ ਦਿੱਤਾ।
ਮੈਂ ਦੇਸ਼ਵਾਸ਼ੀਆਂ ਨੂੰ ‘Sandesh to Soldiers’ ਇੱਕ ਅਭਿਆਨ ਲਈ ਸੱਦਾ ਦਿੱਤਾ।",1.0,PAN-aug-341
"ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਕਿਹਾ ਕਿ ਇਸ ਤਰਕਹੀਣ ਕਦਮ ਨਾਲ ਕੌਮੀ ਸੁਰੱਖਿਆ ਖਤਰੇ ਵਿਚ ਪੈਣ ਦੇ ਨਾਲ-ਨਾਲ ਭਾਰਤੀ ਫੌਜ ਦੀ ਮੂਲ ਭਾਵਨਾ ਨੂੰ ਵੀ ਸੱਟ ਵੱਜੇਗੀ
ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਅੱਗੇ ਕਿਹਾ ਕਿ ਇਸ ਸਕੀਮ ਨੇ ਹਥਿਆਰਬੰਦ ਦਸਤਿਆਂ ਦੀ ਰਵਾਇਤ ਰਹੀ ਵਫਾਦਾਰੀ ਤੇ ਮਾਣ-ਸਨਮਾਨ ਦੀ ਭਾਵਨਾ ਨੂੰ ਵੀ ਕਮਜੋਰ ਕੀਤਾ ਹੈ",0.88,pan_dev_00023
"ਕਈ ਸਾਲਾਂ ਵਿੱਚ ਭਾਰਤ ਵਿੱਚ ਭਾਰੀ-ਭਰਕਮ ਮੰਤਰੀ ਮੰਡਲ ਬਣਾਉਣ ਦੇ ਰਾਜਨੀਤਿਕ ਸੱਭਿਆਚਾਰ ਨੇ ਹੀ ਵੱਡੇ-ਵੱਡੇ ਜੰਬੋ ਮੰਤਰੀ ਮੰਡਲ ਕੰਮ ਦੇ ਵਟਵਾਰੇ ਦੇ ਲਈ ਨਹੀਂ ਸਗੋਂ ਰਾਜਨੇਤਾਵਾਂ ਨੂੰ ਖੁਸ਼ ਕਰਨ ਦੇ ਲਈ ਬਣਾਏ ਜਾਂਦੇ ਸਨ।
ਕਈ ਸਾਲਾਂ ਵਿੱਚ ਭਾਰਤ ਵਿੱਚ ਭਾਰੀ-ਭਰਕਮ ਮੰਤਰੀ ਮੰਡਲ ਬਣਾਉਣ ਦੇ ਰਾਜਨੀਤਿਕ ਸੱਭਿਆਚਾਰ ਨੇ ਹੀ ਵੱਡੇ-ਵੱਡੇ ਜੰਬੋ ਮੰਤਰੀ ਮੰਡਲ ਕੰਮ ਦੇ ਵਟਵਾਰੇ ਦੇ ਲਈ ਨਹੀਂ ਸਗੋਂ ਰਾਜਨੇਤਾਵਾਂ ਨੂੰ ਖੁਸ਼ ਕਰਨ ਦੇ ਲਈ ਬਣਾਏ ਜਾਂਦੇ ਸਨ।",1.0,PAN-aug-241
"ਗਵਰਨੈਂਸ ਬਾਰੇ ਦੂਸਰਾ ਬ੍ਰਿਕਸ ਸੈਮੀਨਾਰ -3 ਤੋਂ 4 ਜੁਲਾਈ (ਜੋਹਾਨਸਬਰਗ)
ਗਵਰਨੈਂਸ ਬਾਰੇ ਦੂਸਰਾ ਬ੍ਰਿਕਸ ਸੈਮੀਨਾਰ -3 ਤੋਂ 4 ਜੁਲਾਈ (ਜੋਹਾਨਸਬਰਗ)",1.0,PAN-aug-120
"ਰਾਸ਼ਟਰਪਤੀ ਚੋਣ ਵਿੱਚ ਅਕਾਲੀ ਦਲ ਵੱਲੋਂ ਭਾਜਪਾ ਦਾ ਸਮਰਥਨ ਕਰਨ ਤੋਂ ਬਾਅਦ ਵਿਰੋਧੀਆਂ ਵੱਲੋਂ ਅਕਾਲੀ ਦਲ ਨੂੰ ਘੇਰਿਆ ਜਾ ਰਿਹਾ ਹੈ
ਇਸ ਸਬੰਧੀ ਪਾਰਟੀ ਪ੍ਰਧਾਨ ਸੁਖਬੀਰ ਬਾਦਲ ਨੇ ਕੋਰ ਕਮੇਟੀ ਦੀ ਮੀਟਿੰਗ ਤੋਂ ਬਾਅਦ ਐਲਾਨ ਕੀਤਾ ਕੀ ਅਕਾਲੀ ਦਲ ਰਾਸ਼ਟਰਪਤੀ ਚੋਣ ਵਿੱਚ ਭਾਜਪਾ ਦਾ ਸਮਰਥਨ ਕਰੇਗਾ",0.69,pan_test_00133
"ਰਾਜਾਂ ਨੂੰ ਐੱਨਐੱਸਐੱਸਐੱਫ ਨਿਵੇਸ਼ ਤੋਂ ਬਾਹਰ ਕਰਨ ਨਾਲ ਕੇਂਦਰ ਸਰਕਾਰ ਵਿੱਚ ਐੱਨਐੱਸਐੱਸਐੱਫ ਦੇ ਨਿਵੇਸ਼ਯੋਗ ਫੰਡ ਵਧ ਜਾਣਗੇ।
ਰਾਜਾਂ ਨੂੰ ਐੱਨਐੱਸਐੱਸਐੱਫ ਨਿਵੇਸ਼ ਤੋਂ ਬਾਹਰ ਕਰਨ ਨਾਲ ਕੇਂਦਰ ਸਰਕਾਰ ਵਿੱਚ ਐੱਨਐੱਸਐੱਸਐੱਫ ਦੇ ਨਿਵੇਸ਼ਯੋਗ ਫੰਡ ਵਧ ਜਾਣਗੇ।",1.0,PAN-aug-191
"ਅੱਜ ਇਸ ਐਕਸਚੇਂਜ ਦੇ ਉਦਘਾਟਨ ਨਾਲ, ਅਸੀਂ ਉਸ ਦ੍ਰਿਸ਼ਟੀਕੋਣ ਦੀ ਪ੍ਰਾਪਤੀ ਵਿੱਚ ਇੱਕ ਮੀਲ-ਪੱਥਰ ਕਾਇਮ ਕਰ ਲਿਆ ਹੈ।
ਅੱਜ ਇਸ ਐਕਸਚੇਂਜ ਦੇ ਉਦਘਾਟਨ ਨਾਲ, ਅਸੀਂ ਉਸ ਦ੍ਰਿਸ਼ਟੀਕੋਣ ਦੀ ਪ੍ਰਾਪਤੀ ਵਿੱਚ ਇੱਕ ਮੀਲ-ਪੱਥਰ ਕਾਇਮ ਕਰ ਲਿਆ ਹੈ।",1.0,PAN-aug-150
"ਉਹ ਦੱਸਦੀ ਹੈ ਕਿ ਬਰਸਾਤ ਦੇ ਮੌਸਮ ਵਿੱਚ ਪੈਰਾਂ ਦੀ ਚਮੜੀ ਦੀ ਸਮੱਸਿਆ ਦੇ ਕਈ ਕਾਰਨ ਹੋ ਸਕਦੇ ਹਨ, ਜਿਨ੍ਹਾਂ ਵਿੱਚੋਂ ਕੁਝ ਇਸ ਪ੍ਰਕਾਰ ਹਨ
ਬਰਸਾਤ ਦੇ ਮੌਸਮ ਵਿੱਚ ਪੈਰਾਂ ਦੀ ਚਮੜੀ ਦੀ ਸਮੱਸਿਆ (ਪੈਰਾਂ ਦੀ ਫੰਗਲ ਇਨਫੈਕਸ਼ਨ) ਦੇ ਕਈ ਕਾਰਨ ਹੋ ਸਕਦੇ ਹਨ",0.21,pan_test_00247
"ਇਸ ਮੌਕੇ ਹੋਰਨਾਂ ਤੋਂ ਇਲਾਵਾ ਮੀਟਿੰਗ ਵਿੱਚ ਸਿਹਤ ਵਿਭਾਗ ਅਤੇ ਲੋਕ ਨਿਰਮਾਣ ਵਿਭਾਗ ਦੇ ਵੱਖ ਵੱਖ ਅਧਿਕਾਰੀ ਮੌਜੂਦ ਸਨ
ਇਸ ਮੌਕੇ ਵੱਖ ਵੱਖ ਬੈਂਕਾਂ ਦੇ ਮੈਨੇਜਰਾਂ ਤੋਂ ਇਲਾਵਾ ਹੋਰ ਵਿਭਾਗਾਂ ਅਧਿਕਾਰੀ ਵੀ ਮੌਜੂਦ ਸਨ",0.5,pan_test_00256
"ਪੰਜਾਬ ਪੁਲਿਸ ਦੇ ਇੰਟੈਲੀਜੈਂਸ ਹੈੱਡਕੁਆਰਟਰ 'ਤੇ ਹਮਲੇ ਤੋਂ ਬਾਅਦ ਮਾਨ ਸਰਕਾਰ ਇੱਕ ਵਾਰ ਫਿਰ ਸਵਾਲਾਂ ਦੇ ਘੇਰੇ 'ਚ ਆ ਗਈ ਹੈ
ਮਾਨ ਸਰਕਾਰ ਨੇ ਸੱਤਾ ਸੰਭਾਲਣ ਤੋਂ ਬਾਅਦ ਅਧਿਕਾਰੀਆਂ ਦੇ ਵੱਡੇ ਪੱਧਰ 'ਤੇ ਤਬਾਦਲੇ ਕੀਤੇ ਹਨ ਤੇ ਆਉਣ ਵਾਲੇ ਦਿਨਾਂ 'ਚ ਹੋਰ ਤਬਾਦਲੇ ਹੋ ਸਕਦੇ ਹਨ",0.72,pan_test_00456
"ਨੋਟ- ਇਸ ਖ਼ਬਰ ਬਾਰੇ ਤੁਹਾਡੀ ਕੀ ਹੈ ਰਾਏ, ਕੁਮੈਂਟ ਕਰਕੇ ਦਿਓ ਜਵਾਬ
ਨੋਟ : ਇਸ ਖ਼ਬਰ ਸੰਬੰਧੀ ਕੀ ਹੈ ਤੁਹਾਡੀ ਰਾਏ, ਕੁਮੈਂਟ ਬਾਕਸ 'ਚ ਦਿਓ ਜਵਾਬ",0.07,pan_test_00598
"ਭਾਰਤ ਅਤੇ ਅਰਜਨਟੀਨਾ ਦਰਮਿਆਨ ਸੈਰ ਸਪਾਟਾ ਖੇਤਰ ਦਰਮਿਆਨ ਸਹਿਯੋਗ ਲਈ ਸਹਿਮਤੀ ਪੱਤਰ
ਭਾਰਤ ਅਤੇ ਅਰਜਨਟੀਨਾ ਦਰਮਿਆਨ ਸੈਰ ਸਪਾਟਾ ਖੇਤਰ ਦਰਮਿਆਨ ਸਹਿਯੋਗ ਲਈ ਸਹਿਮਤੀ ਪੱਤਰ",1.0,PAN-aug-124
"ਜਿਸਤੇ ਮੁਦੱਈ ਦੇ ਬਿਆਨ ਪਰ ਮੁਕੱਦਮਾ ਨੰਬਰ 94 ਮਿਤੀ 06-06-2022 ਅ/ਧ 302, 201 ਹਿੰ:ਦੰ: ਥਾਣਾ ਸਰਦੂਲਗੜ੍ਹ ਬਰ-ਖਿਲਾਫ ਨਾ-ਮਾਲੂਮ ਵਿਅਕਤੀ ਦਰਜ ਰਜਿਸਟਰ ਕੀਤਾ ਗਿਆ
ਗ੍ਰਿਫਤਾਰ ਕੀਤੇ ਗਏ ਦੋਸ਼ੀਆਂ ਖਿਲਾਫ ਮੁਕੱਦਮਾ ਨੰਬਰ 85, ਮਿਤੀ 02/07/22, ਅਧੀਨ 21,22-61-85 ਐਨ.ਡੀ.ਪੀ.ਐਸ. ਐਕਟ, ਥਾਣਾ ਬਲੌਂਗੀ, ਮੋਹਾਲੀ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ",0.42,pan_test_00033
"ਸਾਨੂੰ ਜੋ ਮੈਡਲ ਮਿਲੇ, ਬੇਟੀਆਂ ਨੇ ਦਿਵਾਏ।
ਸਾਨੂੰ ਜੋ ਮੈਡਲ ਮਿਲੇ, ਬੇਟੀਆਂ ਨੇ ਦਿਵਾਏ।",1.0,PAN-aug-512
"ਹੁਣ ਬਿਹਾਰ ਸਰਕਾਰ ਨੇ ਬੇਜ਼ਮੀਨੇ ਲੋਕਾਂ ਨੂੰ ਜ਼ਮੀਨ ਅਲਾਟ ਕਰਨ ਦਾ ਫੈਸਲਾ ਕੀਤਾ ਹੈ, ਜਿਸ ਨੂੰ ਨਿਤੀਸ਼ ਨਗਰ ਮੋਦੀ ਨਗਰ ਵਜੋਂ ਜਾਣਿਆ ਜਾਵੇਗਾ
ਪਟਨਾ: ਬਿਹਾਰ ਵਿੱਚ ਹੁਣ ਹਰ ਜ਼ਿਲ੍ਹੇ ਵਿੱਚ ਪਿੰਡ ਨਿਤੀਸ਼ ਨਗਰ ਅਤੇ ਮੋਦੀ ਨਗਰ ਦੇ ਨਾਂ 'ਤੇ ਬਣਾਉਣ ਦਾ ਐਲਾਨ ਕੀਤਾ ਗਿਆ ਹੈ",0.94,pan_dev_00212
"ਜ਼ਿਲ੍ਹਾ ਪ੍ਰਸ਼ਾਸਨ ਨੇ ਜ਼ਿਲ੍ਹੇ ਦੇ ਸਾਰੇ ਵਾਹਨਾਂ ਵਿੱਚ ਕਿਰਾਇਆ ਮੀਟਰ ਲਗਾਉਣਾ ਲਾਜ਼ਮੀ ਕਰ ਦਿੱਤਾ ਹੈ
ਗੁਰੂਗ੍ਰਾਮ, 1 ਜੁਲਾਈ 2022 - ਗੁਰੂਗ੍ਰਾਮ ਵਿੱਚ 30 ਜੂਨ ਤੋਂ ਸਾਰੇ ਆਟੋ ਵਿੱਚ ਕਿਰਾਏ ਵਾਲਾ ਮੀਟਰ ਲਗਾਉਣਾ ਲਾਜ਼ਮੀ ਹੋ ਗਿਆ ਹੈ",0.56,pan_test_00541
"ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਨੀਤੀ ਸਬੰਧੀ ਪਹਿਲਕਦਮੀਆਂ ਨੂੰ ਸਫਲਤਾ ਪੂਰਵਕ ਲਾਗੂ ਕਰਨ ਵਿੱਚ ਜਨ-ਭਾਗੀਦਾਰੀ ਜਾਂ ਜਨ-ਸਹਿਭਾਗਤਾ ਦੇ ਮਹੱਤਵ `ਤੇ ਜ਼ੋਰ ਦਿੱਤਾ ।
ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨੇ ਨੀਤੀ ਸਬੰਧੀ ਪਹਿਲਕਦਮੀਆਂ ਨੂੰ ਸਫਲਤਾ ਪੂਰਵਕ ਲਾਗੂ ਕਰਨ ਵਿੱਚ ਜਨ-ਭਾਗੀਦਾਰੀ ਜਾਂ ਜਨ-ਸਹਿਭਾਗਤਾ ਦੇ ਮਹੱਤਵ `ਤੇ ਜ਼ੋਰ ਦਿੱਤਾ ।",1.0,PAN-aug-115
